date_local,parameter,arithmetic_mean,aqi
2019-02-27,Ozone,0.026089666666666667,38.0
2019-02-28,Ozone,0.0131845,16.75
2019-03-01,Ozone,0.013243133333333336,16.8
2019-03-02,Ozone,0.024255533333333336,26.6
2019-03-03,Ozone,0.02738333333333334,34.0
2019-03-04,Ozone,0.03445153333333333,34.4
2019-03-05,Ozone,0.035968400000000005,38.8
2019-03-06,Ozone,0.029430866666666666,40.4
2019-03-07,Ozone,0.03511473333333334,40.6
2019-03-08,Ozone,0.023164999999999998,28.133333333333333
2019-03-09,Ozone,0.028818600000000003,31.4
2019-03-10,Ozone,0.0369576,40.0
2019-03-11,Ozone,0.03165,37.1
2019-03-12,Ozone,0.036394666666666665,41.75
2019-03-13,Ozone,0.044663833333333326,47.0
2019-03-14,Ozone,0.037668166666666676,41.416666666666664
2019-03-15,Ozone,0.03207,37.15384615384615
2019-03-16,Ozone,0.033012066666666666,43.4
2019-03-17,Ozone,0.0402158,47.6
2019-03-18,Ozone,0.034675733333333326,45.8
2019-03-19,Ozone,0.03528839999999999,49.6
2019-03-20,Ozone,0.046046999999999984,64.8
2019-03-21,Ozone,0.03757900000000001,40.0
2019-03-22,Ozone,0.03979526666666667,46.0
2019-03-23,Ozone,0.0374682,52.0
2019-03-24,Ozone,0.044982066666666674,52.4
2019-03-25,Ozone,0.03702493333333333,37.666666666666664
2019-03-26,Ozone,0.036563384615384616,44.0
2019-03-27,Ozone,0.03642275,47.75
2019-03-28,Ozone,0.048412307692307706,56.15384615384615
2019-03-29,Ozone,0.04295326666666666,47.6
2019-03-30,Ozone,0.03936333333333334,41.0
2019-03-31,Ozone,0.03884220000000001,40.4
2019-04-01,Ozone,0.03548775,43.0
2019-04-02,Ozone,0.03641992307692307,51.69230769230769
2019-04-03,Ozone,0.040590600000000004,59.6
2019-04-04,Ozone,0.044044400000000004,54.6
2019-04-05,Ozone,0.026744733333333336,37.0
2019-04-06,Ozone,0.03253946666666667,44.6
2019-04-07,Ozone,0.0253468,35.53333333333333
2019-04-08,Ozone,0.019439153846153853,31.307692307692307
2019-04-09,Ozone,0.037674533333333336,49.8
2019-04-10,Ozone,0.040572866666666665,55.6
2019-04-11,Ozone,0.04525766666666666,46.6
2019-04-12,Ozone,0.028116533333333336,38.6
2019-04-13,Ozone,0.025536200000000002,30.0
2019-04-14,Ozone,0.036535066666666664,40.13333333333333
2019-04-15,Ozone,0.03536793333333333,44.8
2019-04-16,Ozone,0.040303733333333334,47.8
